"disease","state","year","weeks_reporting","count","population","raw_rate","rate"
"Polio","Massachusetts",1929,52,120,4227526,2.83853960921825,2.83853960921825
"Polio","Massachusetts",1930,51,503,4249614,11.8363691384676,12.0684548078494
"Polio","Massachusetts",1931,52,1448,4265262,33.9486765408549,33.9486765408549
"Polio","Massachusetts",1932,52,62,4275397,1.45015772804257,1.45015772804257
"Polio","Massachusetts",1933,52,359,4281316,8.38527219200825,8.38527219200825
"Polio","Massachusetts",1934,52,76,4284343,1.7739009224985,1.7739009224985
"Polio","Massachusetts",1935,52,1421,4285809,33.155933920527,33.155933920527
"Polio","Massachusetts",1936,51,60,4287055,1.39956217030106,1.42700456579716
"Polio","Massachusetts",1937,52,362,4289419,8.43937139272242,8.43937139272242
"Polio","Massachusetts",1938,51,122,4294246,2.84101097142548,2.89671706890442
"Polio","Massachusetts",1939,50,70,4302889,1.62681398474374,1.69188654413349
"Polio","Massachusetts",1940,47,50,4316721,1.15828657909557,1.2815085555951
"Polio","Massachusetts",1941,49,172,4336784,3.96607255514686,4.20889332382932
"Polio","Massachusetts",1942,48,46,4362700,1.05439292181447,1.14225899863235
"Polio","Massachusetts",1943,46,210,4393741,4.77952614867376,5.4029426028486
"Polio","Massachusetts",1944,47,415,4429170,9.369701321015,10.3664780572932
"Polio","Massachusetts",1945,46,499,4468244,11.1676980934792,12.6243543665417
"Polio","Massachusetts",1946,50,411,4510195,9.11268803233563,9.47719555362906
"Polio","Massachusetts",1947,51,353,4554235,7.75102734048638,7.90300826873121
"Polio","Massachusetts",1948,46,190,4599542,4.13084607119578,4.66965208048219
"Polio","Massachusetts",1949,34,1807,4645264,38.8998343258855,59.4938642631189
"Polio","Massachusetts",1950,31,511,4690514,10.8943284254135,18.2743573587581
"Polio","Massachusetts",1951,30,294,4734601,6.20960456857927,10.7633145855374
"Polio","Massachusetts",1952,39,493,4777746,10.3186732823386,13.7582310431181
"Polio","Massachusetts",1953,37,629,4820413,13.0486744600515,18.3386776195318
"Polio","Massachusetts",1954,41,1054,4863084,21.673489497611,27.4883281433115
"Polio","Massachusetts",1955,36,3547,4906262,72.2953645769427,104.426637722251
"Polio","Massachusetts",1956,52,112,4950465,2.26241373285136,2.26241373285136
"Polio","Massachusetts",1957,41,25,4996229,0.500377384623483,0.634624975620027
"Polio","Massachusetts",1958,42,29,5044112,0.574927757353524,0.711815318628173
"Polio","Massachusetts",1959,38,81,5094694,1.58988940258237,2.17563812984956
"Polio","Massachusetts",1960,51,36,5148578,0.69922219300164,0.712932432080104
"Polio","Massachusetts",1961,43,16,5206095,0.307332079034286,0.371657397901927
"Polio","Massachusetts",1962,27,7,5266371,0.132918854368597,0.255991867672853
"Polio","Massachusetts",1963,24,3,5328184,0.0563043618613772,0.121992784032984
"Polio","Massachusetts",1968,24,1,5613418,0.017814458142971,0.0385979926431038
"Polio","Michigan",1928,52,75,4653951,1.61153394180558,1.61153394180558
"Polio","Michigan",1929,52,184,4755115,3.86951735131537,3.86951735131537
"Polio","Michigan",1930,51,205,4842325,4.23350353394289,4.31651340715745
"Polio","Michigan",1931,52,1137,4913427,23.1406714702386,23.1406714702386
"Polio","Michigan",1932,52,113,4969966,2.27365740530217,2.27365740530217
"Polio","Michigan",1933,52,93,5014647,1.85456723075423,1.85456723075423
"Polio","Michigan",1934,52,230,5050395,4.5540992338223,4.5540992338223
"Polio","Michigan",1935,52,622,5080286,12.243405194117,12.243405194117
"Polio","Michigan",1936,51,150,5107503,2.93685583738277,2.9944412459589
"Polio","Michigan",1937,52,458,5135310,8.91864366513414,8.91864366513414
"Polio","Michigan",1938,50,149,5167042,2.88366148368835,2.99900794303588
"Polio","Michigan",1939,52,843,5206124,16.1924687156894,16.1924687156894
"Polio","Michigan",1940,47,1118,5256106,21.2704994914486,23.5333185862836
"Polio","Michigan",1941,49,278,5319893,5.22566901251585,5.54560793164948
"Polio","Michigan",1942,48,138,5397246,2.55685955392806,2.76993118342206
"Polio","Michigan",1943,46,227,5487134,4.13695018200758,4.67655237966075
"Polio","Michigan",1944,47,828,5588520,14.8160872646067,16.3922667608415
"Polio","Michigan",1945,46,250,5700322,4.38571715773249,4.95776722178456
"Polio","Michigan",1946,50,828,5821393,14.2233997945165,14.7923357862972
"Polio","Michigan",1947,51,699,5950496,11.7469199206251,11.9772516837746
"Polio","Michigan",1948,50,780,6086276,12.8157185116153,13.3283472520799
"Polio","Michigan",1949,45,2919,6227245,46.8746612667399,54.1662752415661
"Polio","Michigan",1950,48,2014,6371766,31.6081915123688,34.2422074717329
"Polio","Michigan",1951,43,1479,6518280,22.690034794455,27.4391118444572
"Polio","Michigan",1952,46,3114,6666076,46.7141388727041,52.8072874213177
"Polio","Michigan",1953,45,2313,6814633,33.9416664110892,39.2214811861475
"Polio","Michigan",1954,52,2184,6963388,31.3640429055512,31.3640429055512
"Polio","Michigan",1955,44,1074,7111734,15.1018021765156,17.8475843904275
"Polio","Michigan",1956,50,728,7259022,10.0288992098385,10.430055178232
"Polio","Michigan",1957,49,512,7404561,6.91465706069543,7.33800341135025
"Polio","Michigan",1958,48,1233,7547622,16.3362712123103,17.6976271466695
"Polio","Michigan",1959,35,272,7687435,3.53824129895082,5.2568156441555
"Polio","Michigan",1960,44,95,7823194,1.21433777559396,1.43512646206559
"Polio","Michigan",1961,44,39,7954163,0.490309288356299,0.579456431693807
"Polio","Michigan",1962,22,21,8079989,0.259901343925097,0.61431226745932
"Polio","Michigan",1963,46,19,8200424,0.23169533672893,0.261916467606617
"Polio","Michigan",1964,26,4,8315240,0.0481044443696153,0.0962088887392306
"Polio","Michigan",1965,15,1,8424218,0.0118705380131426,0.041151198445561
"Polio","Michigan",1966,5,1,8527158,0.0117272366713505,0.121963261382045
"Polio","Michigan",1967,20,3,8623874,0.0347871501833167,0.0904465904766234
"Polio","Michigan",1968,11,3,8714199,0.0344265720808074,0.16274379529109
"Polio","Minnesota",1928,52,201,2528820,7.94837117707073,7.94837117707073
"Polio","Minnesota",1929,52,30,2545654,1.17847908631731,1.17847908631731
"Polio","Minnesota",1930,51,379,2563953,14.7818622260236,15.071702661828
"Polio","Minnesota",1931,52,739,2584102,28.5979423412853,28.5979423412853
"Polio","Minnesota",1932,52,110,2605892,4.22120333459714,4.22120333459714
"Polio","Minnesota",1933,52,314,2628955,11.943909271935,11.943909271935
"Polio","Minnesota",1934,52,95,2652910,3.58097334624997,3.58097334624997
"Polio","Minnesota",1935,52,69,2677365,2.57716075320324,2.57716075320324
"Polio","Minnesota",1936,51,30,2701909,1.11032606945682,1.13209716885793
"Polio","Minnesota",1937,52,332,2726120,12.178480771206,12.178480771206
"Polio","Minnesota",1938,51,109,2749560,3.96427064693987,4.0420014439387
"Polio","Minnesota",1939,51,541,2771775,19.518178784353,19.9008881722815
"Polio","Minnesota",1940,47,302,2792300,10.815456791892,11.9660373016677
"Polio","Minnesota",1941,49,256,2810838,9.10760420913621,9.66521263010373
"Polio","Minnesota",1942,48,80,2827799,2.82905538901457,3.06481000476578
"Polio","Minnesota",1943,46,142,2843787,4.99334162509358,5.64464705445361
"Polio","Minnesota",1944,47,478,2859423,16.7166592700695,18.4950272775237
"Polio","Minnesota",1945,46,243,2875341,8.4511715306115,9.55349825199561
"Polio","Minnesota",1946,50,1827,2892190,63.170123677905,65.6969286250212
"Polio","Minnesota",1947,51,497,2910633,17.0753234777452,17.4101337420147
"Polio","Minnesota",1948,49,1427,2931354,48.6805755974884,51.6610190014162
"Polio","Minnesota",1949,47,1891,2955059,63.9919541369563,70.7996088323772
"Polio","Minnesota",1950,39,591,2982483,19.8157038950432,26.4209385267242
"Polio","Minnesota",1951,36,579,3014182,19.2091917475454,27.7466103020101
"Polio","Minnesota",1952,43,3094,3049877,101.446714080601,122.679747260261
"Polio","Minnesota",1953,44,2231,3089068,72.2224308432187,85.3537819056221
"Polio","Minnesota",1954,45,689,3131234,22.0041044521106,25.4269651446611
"Polio","Minnesota",1955,46,538,3175830,16.9404533617983,19.1500777133372
"Polio","Minnesota",1956,50,205,3222280,6.36195488908475,6.61643308464814
"Polio","Minnesota",1957,48,50,3269975,1.52906367785686,1.6564856510116
"Polio","Minnesota",1958,44,32,3318269,0.964358224122276,1.1396960830536
"Polio","Minnesota",1959,22,138,3366474,4.09924449141743,9.68912334335029
"Polio","Minnesota",1960,51,55,3413864,1.61107765277117,1.64266741066864
"Polio","Minnesota",1961,48,8,3459807,0.231226770741836,0.250495668303656
"Polio","Minnesota",1962,36,7,3504178,0.199761541793824,0.288544449257746
"Polio","Minnesota",1963,31,3,3546986,0.0845788508891775,0.141874201491523
"Polio","Minnesota",1964,16,2,3588248,0.0557375075524323,0.181146899545405
"Polio","Minnesota",1965,37,1,3627986,0.0275635021744847,0.0387378949479244
"Polio","Minnesota",1966,36,1,3666227,0.0272759979128406,0.0393986636518809
"Polio","Mississippi",1928,51,31,1955120,1.58558042473096,1.61667023698059
"Polio","Mississippi",1929,52,14,1982792,0.706075069901432,0.706075069901432
"Polio","Mississippi",1930,51,38,2009821,1.89071564084563,1.92778849654848
"Polio","Mississippi",1931,52,35,2035551,1.71943616249359,1.71943616249359
"Polio","Mississippi",1932,52,25,2059750,1.21373953149654,1.21373953149654
"Polio","Mississippi",1933,52,9,2082292,0.432216038864866,0.432216038864866
"Polio","Mississippi",1934,52,23,2103057,1.09364605904643,1.09364605904643
"Polio","Mississippi",1935,52,16,2121923,0.754033016278159,0.754033016278159
"Polio","Mississippi",1936,52,133,2138773,6.21851874883403,6.21851874883403
"Polio","Mississippi",1937,52,330,2153492,15.3239482663507,15.3239482663507
"Polio","Mississippi",1938,49,160,2165971,7.38698717572858,7.83925169669155
"Polio","Mississippi",1939,50,43,2176105,1.97600759154544,2.05504789520726
"Polio","Mississippi",1940,47,46,2183796,2.10642386010415,2.33051150479608
"Polio","Mississippi",1941,49,154,2189023,7.03510196101183,7.46582248923704
"Polio","Mississippi",1942,48,66,2192050,3.01088022627221,3.26178691179489
"Polio","Mississippi",1943,46,42,2193220,1.91499256800503,2.16477420731004
"Polio","Mississippi",1944,46,91,2192882,4.14979009358461,4.69106706231303
"Polio","Mississippi",1945,46,85,2191387,3.87882195157679,4.38475524960854
"Polio","Mississippi",1946,50,243,2189089,11.100508019546,11.5445283403279
"Polio","Mississippi",1947,51,89,2186342,4.07072635479719,4.15054451861674
"Polio","Mississippi",1948,47,157,2183497,7.19030069654321,7.95522630255844
"Polio","Mississippi",1949,44,355,2180905,16.277646206506,19.2372182440526
"Polio","Mississippi",1950,45,397,2178914,18.2200857858548,21.0543213525433
"Polio","Mississippi",1951,46,691,2177781,31.7295448899591,35.8681811799538
"Polio","Mississippi",1952,48,783,2177401,35.9603031320368,38.9569950597065
"Polio","Mississippi",1953,44,343,2177580,15.7514304870544,18.6153269392462
"Polio","Mississippi",1954,47,520,2178123,23.8737665411917,26.4135289391908
"Polio","Mississippi",1955,40,179,2178836,8.21539574341529,10.6800144664399
"Polio","Mississippi",1956,51,316,2179524,14.4985785887194,14.7828644434001
"Polio","Mississippi",1957,50,108,2179993,4.95414434816993,5.15231012209672
"Polio","Mississippi",1958,49,124,2180049,5.68794554617809,6.03618711022981
"Polio","Mississippi",1959,38,87,2179496,3.99174855104116,5.46239275405632
"Polio","Mississippi",1960,44,37,2178141,1.69869627356539,2.00755014148637
"Polio","Mississippi",1961,37,27,2175930,1.24084874053853,1.74389552724334
"Polio","Mississippi",1962,38,20,2173363,0.920232837312497,1.25926598790131
"Polio","Mississippi",1963,29,10,2171080,0.46060025425134,0.825903904174817
"Polio","Mississippi",1964,15,1,2169716,0.0460889812307233,0.159775134933174
"Polio","Mississippi",1965,4,1,2169904,0.0460849880916391,0.599104845191308
"Polio","Mississippi",1966,32,3,2172283,0.138103552805965,0.224418273309693
"Polio","Mississippi",1967,32,2,2177498,0.0918485344188606,0.149253868430648
"Polio","Missouri",1928,52,25,3584039,0.69753705247069,0.69753705247069
"Polio","Missouri",1929,52,16,3607307,0.44354417298001,0.44354417298001
"Polio","Missouri",1930,51,211,3629367,5.81368596782855,5.92767981033499
"Polio","Missouri",1931,52,65,3649874,1.78088339487884,1.78088339487884
"Polio","Missouri",1932,52,9,3668870,0.245307138165157,0.245307138165157
"Polio","Missouri",1933,51,35,3686500,0.9494100094941,0.9680258920332
"Polio","Missouri",1934,52,34,3702913,0.91819602566952,0.91819602566952
"Polio","Missouri",1935,52,44,3718262,1.18334856446372,1.18334856446372
"Polio","Missouri",1936,51,67,3732705,1.79494495278893,1.83013995186322
"Polio","Missouri",1937,52,375,3746401,10.0096065530625,10.0096065530625
"Polio","Missouri",1938,50,118,3759515,3.13870273160235,3.26425084086644
"Polio","Missouri",1939,50,28,3772213,0.742269855917468,0.771960650154167
"Polio","Missouri",1940,47,220,3784664,5.81293345987913,6.43133063646202
"Polio","Missouri",1941,49,40,3797059,1.05344689139674,1.1179436398496
"Polio","Missouri",1942,48,77,3809668,2.02117349858308,2.189604623465
"Polio","Missouri",1943,46,170,3822787,4.4470173200861,5.02706305748864
"Polio","Missouri",1944,47,166,3836713,4.32662020849618,4.78689895408088
"Polio","Missouri",1945,46,257,3851750,6.67229181540858,7.54259074785318
"Polio","Missouri",1946,50,970,3868207,25.0762174826735,26.0792661819804
"Polio","Missouri",1947,51,269,3886398,6.92157622559501,7.05729340648903
"Polio","Missouri",1948,49,335,3906646,8.57513068755142,9.10013868883008
"Polio","Missouri",1949,43,1328,3929284,33.797506110528,40.871402738313
"Polio","Missouri",1950,39,415,3954653,10.4939674858957,13.991956647861
"Polio","Missouri",1951,34,701,3982994,17.5998256587883,26.9173804193233
"Polio","Missouri",1952,47,1009,4014093,25.1364380446592,27.8105271983463
"Polio","Missouri",1953,44,885,4047615,21.8647277470807,25.8401327920045
"Polio","Missouri",1954,43,655,4083217,16.0412733391343,19.398749154302
"Polio","Missouri",1955,40,264,4120546,6.40691791815939,8.32899329360721
"Polio","Missouri",1956,51,421,4159236,10.1220512613374,10.320522854697
"Polio","Missouri",1957,49,129,4198909,3.07222661886695,3.26032212614452
"Polio","Missouri",1958,49,187,4239172,4.41123879852009,4.68131464332744
"Polio","Missouri",1959,40,305,4279615,7.12680930410796,9.26485209534035
"Polio","Missouri",1960,46,43,4319813,0.995413458869632,1.12524999698306
"Polio","Missouri",1961,32,28,4359394,0.64229110743374,1.04372304957983
"Polio","Missouri",1962,46,15,4398241,0.341045431571394,0.385529618298098
"Polio","Missouri",1963,31,2,4436305,0.0450825630789587,0.0756223638743824
"Polio","Missouri",1964,30,4,4473534,0.0894147669381746,0.154985596026169
"Polio","Missouri",1965,22,1,4509877,0.022173553735501,0.0524102179202751
"Polio","Missouri",1968,25,2,4613078,0.0433550007175253,0.0901784014924525
"Polio","Montana",1928,51,63,544547,11.5692493026314,11.7960973281732
"Polio","Montana",1929,52,7,540539,1.29500369076052,1.29500369076052
"Polio","Montana",1930,51,19,537606,3.53418674642768,3.6034845257694
"Polio","Montana",1931,52,59,536147,11.0044446765533,11.0044446765533
"Polio","Montana",1932,52,7,536060,1.30582397492818,1.30582397492818
"Polio","Montana",1933,52,11,537130,2.04792135981978,2.04792135981978
"Polio","Montana",1934,52,322,539149,59.7237498353887,59.7237498353887
"Polio","Montana",1935,52,8,541910,1.47625989555461,1.47625989555461
"Polio","Montana",1936,52,15,545205,2.75125870085564,2.75125870085564
"Polio","Montana",1937,52,29,548826,5.28400622419492,5.28400622419492
"Polio","Montana",1938,51,62,552556,11.2205821672373,11.4405935822812
"Polio","Montana",1939,52,22,556175,3.95558951768778,3.95558951768778
"Polio","Montana",1940,47,60,559456,10.7247039981696,11.8656299554217
"Polio","Montana",1941,49,29,562236,5.15797636579657,5.47377083717187
"Polio","Montana",1942,47,14,564618,2.4795525470318,2.74333473288624
"Polio","Montana",1943,46,19,566777,3.35228846618688,3.7895434835156
"Polio","Montana",1944,47,34,568892,5.97652981585257,6.61233086009221
"Polio","Montana",1945,46,73,571143,12.7813874984023,14.4485249981939
"Polio","Montana",1946,50,107,573713,18.6504402026797,19.3964578107869
"Polio","Montana",1947,51,33,576790,5.72131971774823,5.83350245731192
"Polio","Montana",1948,42,66,580566,11.3682165335207,14.0749347557876
"Polio","Montana",1949,26,102,585241,17.4287174001821,34.8574348003643
"Polio","Montana",1950,25,46,591024,7.78310187065162,16.1888518909554
"Polio","Montana",1951,26,134,598055,22.405966006471,44.811932012942
"Polio","Montana",1952,33,232,606160,38.2737231094101,60.3101091421007
"Polio","Montana",1953,34,249,615076,40.4828021252658,61.9148738386418
"Polio","Montana",1954,44,179,624526,28.6617370613874,33.8729619816396
"Polio","Montana",1955,31,148,634218,23.3358245902828,39.1439638288615
"Polio","Montana",1956,50,59,643840,9.16376739562624,9.53031809145129
"Polio","Montana",1957,47,14,653061,2.14375073691432,2.37180932594775
"Polio","Montana",1958,38,67,661533,10.1279905915502,13.8593555463319
"Polio","Montana",1959,18,10,668893,1.49500742271185,4.31891033227869
"Polio","Montana",1960,51,24,674767,3.55678330445917,3.62652415356621
"Polio","Montana",1961,49,4,678901,0.58918752513253,0.625260230752889
"Polio","Montana",1962,46,5,681529,0.733644496419081,0.82933725682157
"Polio","Montana",1964,16,0,683772,0,0
"Polio","Nebraska",1928,51,38,1371893,2.76989531982451,2.82420699276224
"Polio","Nebraska",1929,52,9,1376153,0.653997048293322,0.653997048293322
"Polio","Nebraska",1930,51,286,1377963,20.7552742707896,21.1622404329619
"Polio","Nebraska",1931,52,37,1377074,2.68685633451797,2.68685633451797
"Polio","Nebraska",1932,52,30,1373798,2.18372715639417,2.18372715639417
"Polio","Nebraska",1933,52,25,1368589,1.8266988847638,1.8266988847638
"Polio","Nebraska",1934,52,21,1361907,1.54195550797521,1.54195550797521
"Polio","Nebraska",1935,52,13,1354208,0.959970698740518,0.959970698740518
"Polio","Nebraska",1936,51,21,1345941,1.56024669729208,1.590839769788
"Polio","Nebraska",1937,52,216,1337545,16.1489893797966,16.1489893797966
"Polio","Nebraska",1938,51,84,1329451,6.3183975941949,6.44228774310068
"Polio","Nebraska",1939,52,61,1322077,4.61395213743224,4.61395213743224
"Polio","Nebraska",1940,47,143,1315834,10.867632239325,12.0237633286149
"Polio","Nebraska",1941,49,16,1311046,1.22039958933554,1.29511793153975
"Polio","Nebraska",1942,48,105,1307714,8.02927857314367,8.69838512090564
"Polio","Nebraska",1943,46,126,1305765,9.64951580108212,10.9081482968754
